id,date_cutoff,date_completion,publication_any,publication_article,publication_preprint,publication_summary,publication_interim_any,date_publication_any,date_publication_article,date_publication_preprint,date_publication_summary,date_publication_interim_any,time_publication_any,time_publication_article,time_publication_preprint,time_publication_summary,time_publication_interim_any
tri03558,2021-07-01,2020-06-01,TRUE,TRUE,TRUE,FALSE,TRUE,2020-06-29,2020-09-01,2020-06-29,NA,2020-06-29,28,92,28,395,28
tri03565,2021-07-01,2021-03-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,105,105,105,105,105
tri03570,2021-07-01,2021-05-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,57,57,57,57,57
tri03573,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri03579,2021-07-01,2020-06-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,381,381,381,381,381
tri03583,2021-07-01,2020-10-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,243,243,243,243,243
tri03585,2021-07-01,2021-02-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,123,123,123,123,123
tri03587,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri03591,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri03593,2021-07-01,2020-08-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,305,305,305,305,305
tri03602,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2020-12-08,212,212,212,212,7
tri03610,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri03612,2021-07-01,2020-12-23,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,190,190,190,190,190
tri03614,2021-07-01,2020-07-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,336,336,336,336,336
tri03624,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri03629,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri03631,2021-07-01,2020-09-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,276,276,276,276,276
tri03634,2021-07-01,2020-08-31,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-20,2021-04-20,NA,NA,2021-04-20,232,232,304,304,232
tri03638,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri03639,2021-07-01,2020-12-24,TRUE,TRUE,TRUE,TRUE,TRUE,2020-12-29,2021-07-19,2020-12-29,2021-02-03,2020-12-29,5,207,5,41,5
tri03644,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri03650,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri03664,2021-07-01,2021-03-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri03674,2021-07-01,2021-06-25,TRUE,TRUE,TRUE,FALSE,TRUE,2021-04-19,2021-06-14,2021-04-19,NA,2021-04-19,-67,-11,-67,6,-67
tri03710,2021-07-01,2020-11-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,235,235,235,235,235
tri03718,2021-07-01,2021-04-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,75,75,75,75,75
tri03726,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri03730,2021-07-01,2021-04-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,80,80,80,80,80
tri03747,2021-07-01,2020-09-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,294,294,294,294,294
tri03748,2021-07-01,2020-09-02,TRUE,TRUE,TRUE,FALSE,TRUE,2021-02-03,2021-03-04,2021-02-03,NA,2021-02-03,154,183,154,302,154
tri03853,2021-07-01,2020-05-21,TRUE,TRUE,FALSE,FALSE,TRUE,2020-12-19,2020-12-19,NA,NA,2020-12-19,212,212,406,406,212
tri03856,2021-07-01,2020-05-21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,406,406,406,406,406
tri03883,2021-07-01,2020-02-29,TRUE,TRUE,FALSE,FALSE,TRUE,2020-07-25,2020-07-25,NA,NA,2020-07-25,147,147,488,488,147
tri03964,2021-07-01,2020-07-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,361,361,361,361,361
tri03979,2021-07-01,2021-01-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,152,152,152,152,152
tri03983,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri04021,2021-07-01,2020-09-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,299,299,299,299,299
tri04042,2021-07-01,2021-03-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri04045,2021-07-01,2020-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-11-16,2020-11-16,NA,NA,2020-11-16,93,93,320,320,93
tri04052,2021-07-01,2021-06-16,TRUE,TRUE,TRUE,FALSE,TRUE,2020-09-18,2020-12-14,2020-09-18,NA,2020-09-18,-271,-184,-271,15,-271
tri04057,2021-07-01,2020-09-02,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-06,2021-06-07,2020-10-06,NA,2020-10-06,34,278,34,302,34
tri04114,2021-07-01,2020-11-20,TRUE,FALSE,TRUE,TRUE,TRUE,2020-11-30,NA,2020-11-30,2021-05-05,2020-11-30,10,223,10,166,10
tri04160,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri04173,2021-07-01,2021-04-24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,68,68,68,68,68
tri04202,2021-07-01,2021-03-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,118,118,118,118,118
tri04205,2021-07-01,2020-12-27,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,186,186,186,186,186
tri04213,2021-07-01,2021-02-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,126,126,126,126,126
tri04220,2021-07-01,2020-12-13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,200,200,200,200,200
tri04236,2021-07-01,2020-09-03,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,301,301,301,301,301
tri04272,2021-07-01,2020-07-31,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-02,2020-09-02,NA,NA,2020-09-02,33,33,335,335,33
tri04349,2021-07-01,2020-11-15,TRUE,FALSE,TRUE,FALSE,TRUE,2020-12-07,NA,2020-12-07,NA,2020-12-07,22,228,22,228,22
tri04385,2021-07-01,2020-06-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,376,376,376,376,376
tri04394,2021-07-01,2020-10-30,TRUE,FALSE,TRUE,FALSE,TRUE,2021-07-27,NA,2021-07-27,NA,2021-07-27,270,244,270,244,270
tri04396,2021-07-01,2020-07-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,346,346,346,346,346
tri04400,2021-07-01,2020-11-16,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-01,2021-05-01,NA,NA,2021-05-01,166,166,227,227,166
tri04415,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri04417,2021-07-01,2020-07-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,335,335,335,335,335
tri04419,2021-07-01,2020-11-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,213,213,213,213,213
tri04420,2021-07-01,2021-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,181,181,181,181,181
tri04422,2021-07-01,2020-10-23,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,251,251,251,251,251
tri04424,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri04426,2021-07-01,2020-12-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,198,198,198,198,198
tri04428,2021-07-01,2021-01-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,151,151,151,151,151
tri04431,2021-07-01,2021-01-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,153,153,153,153,153
tri04434,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri04436,2021-07-01,2020-08-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,305,305,305,305,305
tri04439,2021-07-01,2020-09-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,274,274,274,274,274
tri04441,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri04442,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri04443,2021-07-01,2020-11-06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,237,237,237,237,237
tri04465,2021-07-01,2021-04-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,64,64,64,64,64
tri04506,2021-07-01,2020-08-19,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-06,NA,2021-08-06,NA,2021-08-06,352,316,352,316,352
tri04509,2021-07-01,2020-10-15,TRUE,FALSE,TRUE,FALSE,TRUE,2020-11-29,NA,2020-11-29,NA,2020-11-29,45,259,45,259,45
tri04511,2021-07-01,2020-06-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,381,381,381,381,381
tri04523,2021-07-01,2020-08-14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,321,321,321,321,321
tri04524,2021-07-01,2020-06-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,379,379,379,379,379
tri04525,2021-07-01,2020-06-14,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-04,2021-02-04,NA,NA,2021-02-04,235,235,382,382,235
tri04526,2021-07-01,2020-09-21,TRUE,FALSE,TRUE,FALSE,TRUE,2021-02-19,NA,2021-02-19,NA,2021-02-19,151,283,151,283,151
tri04537,2021-07-01,2020-08-28,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-08,2021-05-08,NA,NA,2021-05-08,253,253,307,307,253
tri04544,2021-07-01,2020-09-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,287,287,287,287,287
tri04546,2021-07-01,2020-09-01,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-11,NA,2021-08-11,NA,2021-08-11,344,303,344,303,344
tri04551,2021-07-01,2020-08-11,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-06,NA,2021-08-06,NA,2021-08-06,360,324,360,324,360
tri04562,2021-07-01,2020-08-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,318,318,318,318,318
tri04563,2021-07-01,2020-10-12,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-04,2021-03-04,NA,NA,2021-03-04,143,143,262,262,143
tri04565,2021-07-01,2020-08-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,317,317,317,317,317
tri04568,2021-07-01,2020-08-19,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,316,316,316,316,316
tri04578,2021-07-01,2020-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,366,366,366,366,366
tri04598,2021-07-01,2020-10-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,246,246,246,246,246
tri04599,2021-07-01,2020-08-21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,314,314,314,314,314
tri04605,2021-07-01,2020-09-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,276,276,276,276,276
tri04612,2021-07-01,2020-09-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,287,287,287,287,287
tri04622,2021-07-01,2020-11-07,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,236,236,236,236,236
tri04628,2021-07-01,2020-12-11,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-25,2021-06-25,NA,NA,2021-06-25,196,196,202,202,196
tri04632,2021-07-01,2020-08-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,310,310,310,310,310
tri04638,2021-07-01,2020-06-30,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-02,2021-02-02,NA,NA,2021-02-02,217,217,366,366,217
tri04641,2021-07-01,2020-12-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,198,198,198,198,198
tri04643,2021-07-01,2020-10-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,264,264,264,264,264
tri04647,2021-07-01,2020-10-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,243,243,243,243,243
tri04650,2021-07-01,2020-08-13,TRUE,FALSE,TRUE,FALSE,TRUE,2021-03-03,NA,2021-03-03,NA,2021-03-03,202,322,202,322,202
tri04659,2021-07-01,2020-08-27,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,308,308,308,308,308
tri04660,2021-07-01,2020-11-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,215,215,215,215,215
tri04674,2021-07-01,2020-09-04,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-10,2021-03-10,NA,NA,2021-03-10,187,187,300,300,187
tri04698,2021-07-01,2020-09-12,TRUE,TRUE,FALSE,FALSE,TRUE,2015-02-21,2015-02-21,NA,NA,2015-02-21,-2030,-2030,292,292,-2030
tri04699,2021-07-01,2020-07-27,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,339,339,339,339,339
tri04701,2021-07-01,2020-09-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,299,299,299,299,299
tri04704,2021-07-01,2020-08-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,325,325,325,325,325
tri04707,2021-07-01,2020-10-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,245,245,245,245,245
tri04711,2021-07-01,2020-08-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,304,304,304,304,304
tri04722,2021-07-01,2020-09-04,TRUE,TRUE,FALSE,FALSE,TRUE,2020-12-23,2020-12-23,NA,NA,2020-12-23,110,110,300,300,110
tri04723,2021-07-01,2020-07-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,335,335,335,335,335
tri04733,2021-07-01,2020-10-09,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,265,265,265,265,265
tri04735,2021-07-01,2020-09-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,292,292,292,292,292
tri04758,2021-07-01,2020-08-31,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-19,2021-03-19,NA,NA,2021-03-19,200,200,304,304,200
tri04760,2021-07-01,2020-12-09,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,204,204,204,204,204
tri04764,2021-07-01,2020-09-03,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,301,301,301,301,301
tri04766,2021-07-01,2020-09-07,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,297,297,297,297,297
tri04775,2021-07-01,2020-08-23,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,312,312,312,312,312
tri04778,2021-07-01,2020-09-03,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,301,301,301,301,301
tri04809,2021-07-01,2021-01-27,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,155,155,155,155,155
tri04818,2021-07-01,2020-12-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,198,198,198,198,198
tri04826,2021-07-01,2020-09-11,TRUE,FALSE,TRUE,FALSE,TRUE,2021-03-12,NA,2021-03-12,NA,2021-03-12,182,293,182,293,182
tri04828,2021-07-01,2020-09-23,TRUE,TRUE,FALSE,FALSE,TRUE,2020-11-16,2020-11-16,NA,NA,2020-11-16,54,54,281,281,54
tri04829,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri04853,2021-07-01,2020-11-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,235,235,235,235,235
tri04860,2021-07-01,2020-10-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,246,246,246,246,246
tri04882,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri04886,2021-07-01,2020-09-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,294,294,294,294,294
tri04895,2021-07-01,2020-11-24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,219,219,219,219,219
tri04902,2021-07-01,2021-06-02,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-09,NA,2021-08-09,NA,2021-08-09,68,29,68,29,68
tri04912,2021-07-01,2021-02-21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,130,130,130,130,130
tri04913,2021-07-01,2020-10-31,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-15,2021-07-15,NA,NA,2021-07-15,257,257,243,243,257
tri04931,2021-07-01,2020-12-31,TRUE,FALSE,TRUE,FALSE,TRUE,2021-06-14,NA,2021-06-14,NA,2021-06-14,165,182,165,182,165
tri04952,2021-07-01,2021-01-05,TRUE,FALSE,TRUE,FALSE,TRUE,2021-02-02,NA,2021-02-02,NA,2021-02-02,28,177,28,177,28
tri04958,2021-07-01,2020-10-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,266,266,266,266,266
tri04964,2021-07-01,2020-10-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,254,254,254,254,254
tri04973,2021-07-01,2020-10-21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,253,253,253,253,253
tri04991,2021-07-01,2020-10-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,249,249,249,249,249
tri04999,2021-07-01,2020-12-06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,207,207,207,207,207
tri05017,2021-07-01,2021-01-14,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-26,2021-05-26,NA,NA,2021-05-26,132,132,168,168,132
tri05043,2021-07-01,2021-03-21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,102,102,102,102,102
tri05060,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri05064,2021-07-01,2020-12-02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,211,211,211,211,211
tri05076,2021-07-01,2021-02-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,125,125,125,125,125
tri05083,2021-07-01,2021-04-14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,78,78,78,78,78
tri05105,2021-07-01,2021-01-11,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,171,171,171,171,171
tri05108,2021-07-01,2020-12-22,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,191,191,191,191,191
tri05116,2021-07-01,2020-12-14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,199,199,199,199,199
tri05117,2021-07-01,2021-01-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,151,151,151,151,151
tri05118,2021-07-01,2021-02-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,146,146,146,146,146
tri05179,2021-07-01,2021-04-06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,86,86,86,86,86
tri05203,2021-07-01,2021-05-16,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,46,46,46,46,46
tri05213,2021-07-01,2021-01-19,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,163,163,163,163,163
tri05241,2021-07-01,2021-01-01,TRUE,TRUE,TRUE,FALSE,TRUE,2020-12-16,2021-07-02,2020-12-16,NA,2020-12-16,-16,182,-16,181,-16
tri05344,2021-07-01,2021-03-20,TRUE,TRUE,FALSE,FALSE,TRUE,2021-01-22,2021-01-22,NA,NA,2021-01-22,-57,-57,103,103,-57
tri05347,2021-07-01,2020-07-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,365,365,365,365,365
tri05350,2021-07-01,2020-06-13,TRUE,TRUE,FALSE,TRUE,TRUE,2021-05-11,2021-05-11,NA,2021-05-26,2021-05-11,332,332,383,347,332
tri05351,2021-07-01,2020-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,366,366,366,366,366
tri05354,2021-07-01,2020-05-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,412,412,412,412,412
tri05356,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri05359,2021-07-01,2020-08-14,TRUE,TRUE,FALSE,FALSE,TRUE,2020-11-20,2020-11-20,NA,NA,2020-11-20,98,98,321,321,98
tri05372,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri05373,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri05378,2021-07-01,2021-04-27,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,65,65,65,65,65
tri05383,2021-07-01,2020-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,395,395,395,395,395
tri05386,2021-07-01,2021-03-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri05395,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri05396,2021-07-01,2020-08-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,305,305,305,305,305
tri05408,2021-07-01,2020-12-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,198,198,198,198,198
tri05432,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri05442,2021-07-01,2020-10-07,TRUE,TRUE,TRUE,FALSE,TRUE,2020-11-17,2021-02-17,2020-11-17,NA,2020-11-17,41,133,41,267,41
tri05445,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri05450,2021-07-01,2021-01-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,152,152,152,152,152
tri05461,2021-07-01,2020-10-13,TRUE,FALSE,TRUE,TRUE,TRUE,2021-01-28,NA,2021-01-28,2021-04-30,2021-01-28,107,261,107,199,107
tri05464,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri05469,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri05473,2021-07-01,2020-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,303,303,303,303,303
tri05474,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri05475,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri05480,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri05492,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri05496,2021-07-01,2020-08-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,334,334,334,334,334
tri05514,2021-07-01,2021-01-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,151,151,151,151,151
tri05515,2021-07-01,2020-10-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,259,259,259,259,259
tri05522,2021-07-01,2020-12-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,184,184,184,184,184
tri05526,2021-07-01,2020-08-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-08,2021-06-08,NA,NA,2021-06-08,311,311,334,334,311
tri05532,2021-07-01,2020-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,303,303,303,303,303
tri05533,2021-07-01,2021-05-27,TRUE,FALSE,TRUE,FALSE,TRUE,2021-04-20,NA,2021-04-20,NA,2021-04-20,-37,35,-37,35,-37
tri05534,2021-07-01,2021-03-24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,99,99,99,99,99
tri05536,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri05538,2021-07-01,2020-07-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,346,346,346,346,346
tri05547,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri05557,2021-07-01,2021-01-27,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,155,155,155,155,155
