id,trn_all,in_ictrp,trn_ictrp,n_ictrp,is_intervention,is_reg_2020,is_not_withdrawn_ictrp,in_registries,trn_registries,n_registries,is_not_withdrawn_registry,is_any_rcd_cutoff_3,is_not_withdrawn_auto,is_not_phase_1_manually_excluded,is_clinical_trial_manual,is_covid_manual,is_not_withdrawn_manual,is_extracted,is_pass_screening_auto,is_pass_screening_manual_ignore_cd,is_pass_screening_manual
tri00108,NCT04268537,TRUE,NCT04268537,1,TRUE,TRUE,TRUE,TRUE,NCT04268537,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00109,ChiCTR2000030188,TRUE,ChiCTR2000030188,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030188,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00110,ChiCTR2000030185,TRUE,ChiCTR2000030185,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030185,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00111,ChiCTR2000030179,TRUE,ChiCTR2000030179,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030179,1,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00112,ChiCTR2000030173,TRUE,ChiCTR2000030173,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030173,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00113,ChiCTR2000030170,TRUE,ChiCTR2000030170,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030170,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00114,ChiCTR2000030167,TRUE,ChiCTR2000030167,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030167,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00115,ChiCTR2000030166,TRUE,ChiCTR2000030166,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030166,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00116,ChiCTR2000030165,TRUE,ChiCTR2000030165,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030165,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00117,ChiCTR2000030164,TRUE,ChiCTR2000030164,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030164,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00118,ChiCTR2000030138,TRUE,ChiCTR2000030138,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030138,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00119,ChiCTR2000030137,TRUE,ChiCTR2000030137,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030137,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00121,ChiCTR2000030118,TRUE,ChiCTR2000030118,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030118,1,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00122,ChiCTR2000030117,TRUE,ChiCTR2000030117,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030117,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00123,ChiCTR2000030116,TRUE,ChiCTR2000030116,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030116,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00124,ChiCTR2000030115,TRUE,ChiCTR2000030115,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030115,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00125,ChiCTR2000030113,TRUE,ChiCTR2000030113,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030113,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00126,ChiCTR2000030102,TRUE,ChiCTR2000030102,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030102,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00127,ChiCTR2000030096,TRUE,ChiCTR2000030096,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030096,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00128,ChiCTR2000030094,TRUE,ChiCTR2000030094,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030094,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00129,ChiCTR2000030093,TRUE,ChiCTR2000030093,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030093,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri00130,ChiCTR2000030092,TRUE,ChiCTR2000030092,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030092,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00131,ChiCTR2000030090,TRUE,ChiCTR2000030090,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030090,1,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00132,ChiCTR2000030089,TRUE,ChiCTR2000030089,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030089,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00133,ChiCTR2000030088,TRUE,ChiCTR2000030088,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030088,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00134,ChiCTR2000030087,TRUE,ChiCTR2000030087,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030087,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00135,ChiCTR2000030086,TRUE,ChiCTR2000030086,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030086,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00136,ChiCTR2000030084,TRUE,ChiCTR2000030084,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030084,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00137,ChiCTR2000030058,TRUE,ChiCTR2000030058,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030058,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00138,ChiCTR2000030056,TRUE,ChiCTR2000030056,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030056,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00139,ChiCTR2000030054,TRUE,ChiCTR2000030054,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030054,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00140,ChiCTR2000030046,TRUE,ChiCTR2000030046,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030046,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00141,ChiCTR2000030043,TRUE,ChiCTR2000030043,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030043,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00142,ChiCTR2000030041,TRUE,ChiCTR2000030041,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030041,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00143,ChiCTR2000030039,TRUE,ChiCTR2000030039,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030039,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00144,ChiCTR2000030034,TRUE,ChiCTR2000030034,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030034,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00145,ChiCTR2000030033,TRUE,ChiCTR2000030033,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030033,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00146,ChiCTR2000030032,TRUE,ChiCTR2000030032,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030032,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00147,ChiCTR2000030030,TRUE,ChiCTR2000030030,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030030,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00148,ChiCTR2000030029,TRUE,ChiCTR2000030029,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030029,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00149,ChiCTR2000030027,TRUE,ChiCTR2000030027,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030027,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00150,ChiCTR2000030021,TRUE,ChiCTR2000030021,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030021,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00151,ChiCTR2000030020,TRUE,ChiCTR2000030020,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030020,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00152,ChiCTR2000030019,TRUE,ChiCTR2000030019,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030019,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00153,ChiCTR2000030017,TRUE,ChiCTR2000030017,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030017,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00154,ChiCTR2000030016,TRUE,ChiCTR2000030016,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030016,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00155,ChiCTR2000030015,TRUE,ChiCTR2000030015,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030015,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00156,ChiCTR2000030012,TRUE,ChiCTR2000030012,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030012,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00157,ChiCTR2000030010,TRUE,ChiCTR2000030010,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030010,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00158,ChiCTR2000030008,TRUE,ChiCTR2000030008,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030008,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00159,ChiCTR2000030007,TRUE,ChiCTR2000030007,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030007,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00160,ChiCTR2000030006,TRUE,ChiCTR2000030006,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030006,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00161,ChiCTR2000030004,TRUE,ChiCTR2000030004,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030004,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00162,ChiCTR2000030003,TRUE,ChiCTR2000030003,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030003,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00163,ChiCTR2000030002,TRUE,ChiCTR2000030002,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030002,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00164,ChiCTR2000030001,TRUE,ChiCTR2000030001,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030001,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00165,ChiCTR2000030000,TRUE,ChiCTR2000030000,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030000,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00166,ChiCTR2000029999,TRUE,ChiCTR2000029999,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029999,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00167,ChiCTR2000029996,TRUE,ChiCTR2000029996,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029996,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00168,ChiCTR2000029995,TRUE,ChiCTR2000029995,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000029995,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00169,ChiCTR2000029994,TRUE,ChiCTR2000029994,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029994,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00170,ChiCTR2000029992,TRUE,ChiCTR2000029992,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029992,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00171,ChiCTR2000029990,TRUE,ChiCTR2000029990,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029990,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00172,ChiCTR2000029989,TRUE,ChiCTR2000029989,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029989,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00173,ChiCTR2000029988,TRUE,ChiCTR2000029988,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029988,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00174,ChiCTR2000029985,TRUE,ChiCTR2000029985,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000029985,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00175,ChiCTR2000029981,TRUE,ChiCTR2000029981,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000029981,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00176,ChiCTR2000029978,TRUE,ChiCTR2000029978,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029978,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00177,ChiCTR2000029974,TRUE,ChiCTR2000029974,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029974,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00178,ChiCTR2000029972,TRUE,ChiCTR2000029972,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029972,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00179,ChiCTR2000029960,TRUE,ChiCTR2000029960,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029960,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00180,ChiCTR2000029959,TRUE,ChiCTR2000029959,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000029959,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00181,ChiCTR2000029956,TRUE,ChiCTR2000029956,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029956,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri00182,ChiCTR2000029954,TRUE,ChiCTR2000029954,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029954,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00183,ChiCTR2000029866,TRUE,ChiCTR2000029866,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000029866,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00184,ChiCTR2000029865,TRUE,ChiCTR2000029865,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000029865,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00185,ChiCTR2000029851,TRUE,ChiCTR2000029851,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029851,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00186,ChiCTR2000029803,TRUE,ChiCTR2000029803,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029803,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
tri00187,ChiCTR2000029781,TRUE,ChiCTR2000029781,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029781,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00188,ChiCTR2000029780,TRUE,ChiCTR2000029780,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029780,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00189,ChiCTR2000029740,TRUE,ChiCTR2000029740,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000029740,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00190,NCT04270383,TRUE,NCT04270383,1,FALSE,TRUE,TRUE,TRUE,NCT04270383,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00191,NCT04273529,TRUE,NCT04273529,1,TRUE,TRUE,TRUE,TRUE,NCT04273529,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00192,NCT04273581,TRUE,NCT04273581,1,TRUE,TRUE,TRUE,TRUE,NCT04273581,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00193,NCT04275245,TRUE,NCT04275245,1,TRUE,TRUE,TRUE,TRUE,NCT04275245,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00194,NCT04275947,TRUE,NCT04275947,1,FALSE,TRUE,TRUE,TRUE,NCT04275947,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00195,NCT04279197,TRUE,NCT04279197,1,TRUE,TRUE,TRUE,TRUE,NCT04279197,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00196,NCT04279782,TRUE,NCT04279782,1,FALSE,TRUE,TRUE,TRUE,NCT04279782,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00197,NCT04279795,TRUE,NCT04279795,1,FALSE,TRUE,TRUE,TRUE,NCT04279795,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00198,NCT04279899,TRUE,NCT04279899,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00199,NCT04280588,TRUE,NCT04280588,1,TRUE,TRUE,TRUE,TRUE,NCT04280588,1,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00200,ChiCTR2000030442,TRUE,ChiCTR2000030442,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030442,1,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00201,ChiCTR2000030433,TRUE,ChiCTR2000030433,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030433,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri00202,ChiCTR2000030432,TRUE,ChiCTR2000030432,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030432,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00203,ChiCTR2000030424,TRUE,ChiCTR2000030424,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030424,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00204,ChiCTR2000030420,TRUE,ChiCTR2000030420,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030420,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri00205,ChiCTR2000030418,TRUE,ChiCTR2000030418,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030418,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00206,ChiCTR2000030398,TRUE,ChiCTR2000030398,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030398,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri00207,ChiCTR2000030391,TRUE,ChiCTR2000030391,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030391,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00208,ChiCTR2000030390,TRUE,ChiCTR2000030390,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030390,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00209,ChiCTR2000030389,TRUE,ChiCTR2000030389,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030389,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00210,ChiCTR2000030387,TRUE,ChiCTR2000030387,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030387,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00211,ChiCTR2000030386,TRUE,ChiCTR2000030386,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030386,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri00212,ChiCTR2000030382,TRUE,ChiCTR2000030382,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030382,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00213,ChiCTR2000030363,TRUE,ChiCTR2000030363,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030363,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00214,ChiCTR2000030334,TRUE,ChiCTR2000030334,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030334,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00216,ChiCTR2000030327,TRUE,ChiCTR2000030327,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030327,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00217,ChiCTR2000030325,TRUE,ChiCTR2000030325,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030325,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00218,ChiCTR2000030324,TRUE,ChiCTR2000030324,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030324,1,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00219,ChiCTR2000030322,TRUE,ChiCTR2000030322,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030322,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00220,ChiCTR2000030317,TRUE,ChiCTR2000030317,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030317,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00221,ChiCTR2000030315,TRUE,ChiCTR2000030315,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030315,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00222,ChiCTR2000030314,TRUE,ChiCTR2000030314,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000030314,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri00223,ChiCTR2000030305,TRUE,ChiCTR2000030305,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030305,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00224,ChiCTR2000030293,TRUE,ChiCTR2000030293,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030293,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00225,ChiCTR2000030290,TRUE,ChiCTR2000030290,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030290,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri00226,ChiCTR2000030283,TRUE,ChiCTR2000030283,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000030283,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
